join_order;execution_tree;time_total;mem_peak;time_load;mem_load;time_filters;mem_filters;time_joins;mem_joins
[13, 2, 21, 9, 0, 6, 10, 1, 16, 5, 22, 4, 15, 12, 7, 3, 18, 14, 19, 11, 17, 8, 20];((cn[s]cn.country_code[!=][us])[X](((it1[s]it1.info[in]['countries'])[X]((ct[X](((it2[s]it2.info[in]['rating'])[X](((((((cct2[s]cct2.kind[!=]complete+verified)[X](((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X](((((kt[s]kt.kind[in]['movie', 'episode'])[X](((t[s]t.production_year[>]2000)[X]mk)[X]((cct1[s]cct1.kind[in]['crew'])[X]cc)))[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X](((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%'])[X](mi_idx[s]mi_idx.info[<]8.5)))[XS]t.id=mi.movie_id)[XS]t.id=cc.movie_id)[XS]t.id=mc.movie_id[XS]mi_idx.movie_id=cc.movie_id[XS]mi.movie_id=cc.movie_id[XS]mk.movie_id=mi_idx.movie_id[XS]t.id=mi_idx.movie_id)[XS]mc.movie_id=cc.movie_id)[XS]mi.movie_id=mc.movie_id)[XS]mk.movie_id=mc.movie_id);25.290372133255005;2209479998;17.343982458114624;2715990476;22.37358593940735;2239558089;[22.559753894805908, 23.382242679595947, 23.415684700012207, 23.66024088859558, 23.677916049957275, 23.73468542098999, 24.299317359924316, 25.088539600372314, 25.185075998306274, 25.191530466079712, 25.199348211288452, 25.203932523727417, 25.20621657371521, 25.20861291885376, 25.210817098617554, 25.213024139404297, 25.21893572807312, 25.221517324447632, 25.22605299949646, 25.228645086288452, 25.23336362838745, 25.23572063446045, 25.290355682373047];[694058770, 1071581930, 420174885, 498787968, 180934216, 196871436, 2039481993, 2209479998, 1096343871, 51039861, 53597841, 48004944, 46224439, 46224459, 46224595, 46224735, 44044275, 38583529, 40141153, 38798467, 39997095, 38544861, 49208567]
[13, 2, 21, 9, 0, 6, 10, 1, 16, 5, 22, 4, 15, 12, 7, 3, 18, 14, 19, 11, 17, 8, 20];((cn[s]cn.country_code[!=][us])[X](((it1[s]it1.info[in]['countries'])[X]((ct[X](((it2[s]it2.info[in]['rating'])[X](((((((cct2[s]cct2.kind[!=]complete+verified)[X](((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X](((((kt[s]kt.kind[in]['movie', 'episode'])[X](((t[s]t.production_year[>]2000)[X]mk)[X]((cct1[s]cct1.kind[in]['crew'])[X]cc)))[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X](((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%'])[X](mi_idx[s]mi_idx.info[<]8.5)))[XS]t.id=mi.movie_id)[XS]t.id=cc.movie_id)[XS]t.id=mc.movie_id[XS]mi_idx.movie_id=cc.movie_id[XS]mi.movie_id=cc.movie_id[XS]mk.movie_id=mi_idx.movie_id[XS]t.id=mi_idx.movie_id)[XS]mc.movie_id=cc.movie_id)[XS]mi.movie_id=mc.movie_id)[XS]mk.movie_id=mc.movie_id);26.92406392097473;2209478153;18.71279740333557;2715989400;23.829184770584106;2239556938;[24.015924215316772, 24.846799612045288, 24.882280349731445, 25.132885217666626, 25.150695323944092, 25.208746910095215, 25.81362295150757, 26.711719274520874, 26.809199333190918, 26.815980672836304, 26.824365377426147, 26.82906413078308, 26.831568241119385, 26.833842039108276, 26.83612322807312, 26.83838176727295, 26.844234704971313, 26.84678339958191, 26.851364612579346, 26.85416054725647, 26.858816862106323, 26.861220836639404, 26.924044132232666];[694057344, 1071580373, 420173328, 498786411, 180932717, 196869937, 2039480436, 2209478153, 1096342142, 51038654, 53596576, 48003737, 46223232, 46223252, 46223388, 46223528, 44043010, 38581563, 40139419, 38795631, 39994723, 38542663, 49206369]
[13, 2, 21, 9, 0, 6, 10, 1, 16, 5, 22, 4, 15, 12, 7, 3, 18, 14, 19, 11, 17, 8, 20];((cn[s]cn.country_code[!=][us])[X](((it1[s]it1.info[in]['countries'])[X]((ct[X](((it2[s]it2.info[in]['rating'])[X](((((((cct2[s]cct2.kind[!=]complete+verified)[X](((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X](((((kt[s]kt.kind[in]['movie', 'episode'])[X](((t[s]t.production_year[>]2000)[X]mk)[X]((cct1[s]cct1.kind[in]['crew'])[X]cc)))[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X](((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%'])[X](mi_idx[s]mi_idx.info[<]8.5)))[XS]t.id=mi.movie_id)[XS]t.id=cc.movie_id)[XS]t.id=mc.movie_id[XS]mi_idx.movie_id=cc.movie_id[XS]mi.movie_id=cc.movie_id[XS]mk.movie_id=mi_idx.movie_id[XS]t.id=mi_idx.movie_id)[XS]mc.movie_id=cc.movie_id)[XS]mi.movie_id=mc.movie_id)[XS]mk.movie_id=mc.movie_id);26.016186475753784;2209479545;18.073777198791504;2715990841;23.01525616645813;2239557857;[23.21522855758667, 24.04365587234497, 24.083503007888794, 24.331865310668945, 24.34965443611145, 24.406402587890625, 24.98423194885254, 25.81114387512207, 25.909592866897583, 25.916061401367188, 25.924277782440186, 25.928879976272583, 25.931252479553223, 25.933685064315796, 25.935920476913452, 25.938138484954834, 25.944164276123047, 25.9467134475708, 25.951252222061157, 25.953826427459717, 25.95849847793579, 25.96088218688965, 26.016167402267456];[694058496, 1071581598, 420174553, 498787578, 180933826, 196871046, 2039481603, 2209479545, 1096343534, 51040267, 53598073, 48005004, 46224557, 46224577, 46224713, 46224853, 44044335, 38583004, 40140802, 38798005, 39996696, 38544520, 49208342]
[13, 2, 21, 9, 0, 6, 10, 1, 16, 5, 22, 4, 15, 12, 7, 3, 18, 14, 19, 11, 17, 8, 20];((cn[s]cn.country_code[!=][us])[X](((it1[s]it1.info[in]['countries'])[X]((ct[X](((it2[s]it2.info[in]['rating'])[X](((((((cct2[s]cct2.kind[!=]complete+verified)[X](((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X](((((kt[s]kt.kind[in]['movie', 'episode'])[X](((t[s]t.production_year[>]2000)[X]mk)[X]((cct1[s]cct1.kind[in]['crew'])[X]cc)))[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X](((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%'])[X](mi_idx[s]mi_idx.info[<]8.5)))[XS]t.id=mi.movie_id)[XS]t.id=cc.movie_id)[XS]t.id=mc.movie_id[XS]mi_idx.movie_id=cc.movie_id[XS]mi.movie_id=cc.movie_id[XS]mk.movie_id=mi_idx.movie_id[XS]t.id=mi_idx.movie_id)[XS]mc.movie_id=cc.movie_id)[XS]mi.movie_id=mc.movie_id)[XS]mk.movie_id=mc.movie_id);25.09241271018982;2209479281;17.254618406295776;2715989914;22.127238750457764;2239557821;[22.306441068649292, 23.128538846969604, 23.161556482315063, 23.4020037651062, 23.419086694717407, 23.47423005104065, 24.045750379562378, 24.891979932785034, 24.989681005477905, 24.99658179283142, 25.004498958587646, 25.00904417037964, 25.0113422870636, 25.0137619972229, 25.015979766845703, 25.018184423446655, 25.023977994918823, 25.026578187942505, 25.031107902526855, 25.033649921417236, 25.038393259048462, 25.04073739051819, 25.092403411865234];[694058333, 1071581493, 420174448, 498787473, 180933779, 196870999, 2039481498, 2209479281, 1096343270, 51039084, 53597064, 48003534, 46223087, 46223107, 46223243, 46223383, 44042981, 38581070, 40139042, 38795080, 39994288, 38541126, 49205006]
[3, 15, 4, 6, 12, 16, 10, 13, 1, 19, 17, 9, 14, 5, 7, 20, 21, 22, 2, 18, 11, 0, 8];(((kt[s]kt.kind[in]['movie', 'episode'])[X](((it2[s]it2.info[in]['rating'])[X](((cct2[s]cct2.kind[!=]complete+verified)[X]((cct1[s]cct1.kind[in]['crew'])[X]((cn[s]cn.country_code[!=][us])[X]((((((it1[s]it1.info[in]['countries'])[X](ct[X](((((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X]((mk[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X]((((t[s]t.production_year[>]2000)[X](mi_idx[s]mi_idx.info[<]8.5))[X]cc)[X]((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%']))))[XS]mi.movie_id=mi_idx.movie_id[XS]mc.movie_id=mi_idx.movie_id[XS]t.id=mi.movie_id))[XS]mk.movie_id=cc.movie_id[XS]mc.movie_id=cc.movie_id[XS]t.id=cc.movie_id[XS]mk.movie_id=mi_idx.movie_id)))[XS]t.id=mk.movie_id)[XS]mi.movie_id=mc.movie_id)[XS]mk.movie_id=mc.movie_id;27.697815656661987;10655983928;17.53165364265442;2715991428;22.44343900680542;2239559324;[23.140522003173828, 23.448832511901855, 23.503175258636475, 23.797280311584473, 26.846113920211792, 27.352150201797485, 27.385221481323242, 27.39997625350952, 27.414130926132202, 27.44424271583557, 27.474350214004517, 27.50203800201416, 27.516737699508667, 27.5301296710968, 27.543834686279297, 27.643319606781006, 27.664836168289185, 27.67374897003174, 27.679491758346558, 27.68632483482361, 27.6893413066864, 27.695094347000122, 27.69781255722046];[773085604, 366436419, 274276626, 834874195, 10655983928, 5595449993, 136066873, 124525941, 124526081, 173298873, 168492235, 134230881, 122004307, 122004443, 122004572, 176691003, 66526235, 22127993, 16437097, 11763782, 5936964, 7330951, 5933210]
[3, 15, 4, 6, 12, 16, 10, 13, 1, 19, 17, 9, 14, 5, 7, 20, 21, 22, 2, 18, 11, 0, 8];(((kt[s]kt.kind[in]['movie', 'episode'])[X](((it2[s]it2.info[in]['rating'])[X](((cct2[s]cct2.kind[!=]complete+verified)[X]((cct1[s]cct1.kind[in]['crew'])[X]((cn[s]cn.country_code[!=][us])[X]((((((it1[s]it1.info[in]['countries'])[X](ct[X](((((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X]((mk[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X]((((t[s]t.production_year[>]2000)[X](mi_idx[s]mi_idx.info[<]8.5))[X]cc)[X]((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%']))))[XS]mi.movie_id=mi_idx.movie_id[XS]mc.movie_id=mi_idx.movie_id[XS]t.id=mi.movie_id))[XS]mk.movie_id=cc.movie_id[XS]mc.movie_id=cc.movie_id[XS]t.id=cc.movie_id[XS]mk.movie_id=mi_idx.movie_id)))[XS]t.id=mk.movie_id)[XS]mi.movie_id=mc.movie_id)[XS]mk.movie_id=mc.movie_id;28.695480346679688;10655980105;18.445714712142944;2715987900;23.415624856948853;2239555842;[24.14043879508972, 24.46492648124695, 24.520413637161255, 24.808900833129883, 27.84144639968872, 28.345219373703003, 28.377888441085815, 28.392366647720337, 28.405700206756592, 28.437599658966064, 28.468170642852783, 28.496038913726807, 28.51071286201477, 28.52427625656128, 28.537654399871826, 28.638633012771606, 28.661762714385986, 28.671175479888916, 28.67746925354004, 28.68418526649475, 28.68722653388977, 28.692754983901978, 28.69547724723816];[773081902, 366432659, 274272919, 834870546, 10655980105, 5595446170, 136063103, 124522234, 124522374, 173294934, 168488296, 134226193, 121999793, 121999929, 122000058, 176686663, 66521895, 22123711, 16433279, 11759848, 5933900, 7327481, 5928422]
[3, 15, 4, 6, 12, 16, 10, 13, 1, 19, 17, 9, 14, 5, 7, 20, 21, 22, 2, 18, 11, 0, 8];(((kt[s]kt.kind[in]['movie', 'episode'])[X](((it2[s]it2.info[in]['rating'])[X](((cct2[s]cct2.kind[!=]complete+verified)[X]((cct1[s]cct1.kind[in]['crew'])[X]((cn[s]cn.country_code[!=][us])[X]((((((it1[s]it1.info[in]['countries'])[X](ct[X](((((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X]((mk[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X]((((t[s]t.production_year[>]2000)[X](mi_idx[s]mi_idx.info[<]8.5))[X]cc)[X]((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%']))))[XS]mi.movie_id=mi_idx.movie_id[XS]mc.movie_id=mi_idx.movie_id[XS]t.id=mi.movie_id))[XS]mk.movie_id=cc.movie_id[XS]mc.movie_id=cc.movie_id[XS]t.id=cc.movie_id[XS]mk.movie_id=mi_idx.movie_id)))[XS]t.id=mk.movie_id)[XS]mi.movie_id=mc.movie_id)[XS]mk.movie_id=mc.movie_id;28.540447473526;10655980179;18.56185483932495;2715987680;23.383931875228882;2239555865;[24.1003520488739, 24.398469924926758, 24.45117974281311, 24.736875772476196, 27.71551823616028, 28.183331966400146, 28.216989994049072, 28.231268167495728, 28.245434284210205, 28.276942253112793, 28.30571746826172, 28.33390784263611, 28.348695278167725, 28.36297917366028, 28.376866817474365, 28.483935356140137, 28.506982803344727, 28.51619291305542, 28.52215552330017, 28.528857469558716, 28.53188467025757, 28.537577867507935, 28.54044485092163];[773081797, 366432612, 274272819, 834870446, 10655980179, 5595446244, 136063066, 124522255, 124522395, 173294897, 168488201, 134226557, 121999925, 122000061, 122000190, 176686679, 66521911, 22123611, 16432715, 11759458, 5933278, 7326801, 5927742]
[3, 15, 4, 6, 12, 16, 10, 13, 1, 19, 17, 9, 14, 5, 7, 20, 21, 22, 2, 18, 11, 0, 8];(((kt[s]kt.kind[in]['movie', 'episode'])[X](((it2[s]it2.info[in]['rating'])[X](((cct2[s]cct2.kind[!=]complete+verified)[X]((cct1[s]cct1.kind[in]['crew'])[X]((cn[s]cn.country_code[!=][us])[X]((((((it1[s]it1.info[in]['countries'])[X](ct[X](((((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X]((mk[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X]((((t[s]t.production_year[>]2000)[X](mi_idx[s]mi_idx.info[<]8.5))[X]cc)[X]((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%']))))[XS]mi.movie_id=mi_idx.movie_id[XS]mc.movie_id=mi_idx.movie_id[XS]t.id=mi.movie_id))[XS]mk.movie_id=cc.movie_id[XS]mc.movie_id=cc.movie_id[XS]t.id=cc.movie_id[XS]mk.movie_id=mi_idx.movie_id)))[XS]t.id=mk.movie_id)[XS]mi.movie_id=mc.movie_id)[XS]mk.movie_id=mc.movie_id;29.83116054534912;10655983422;17.413411378860474;2715992183;23.606725692749023;2239559807;[24.549100875854492, 25.036099195480347, 25.093318939208984, 25.484647512435913, 28.669227838516235, 29.33052921295166, 29.389996767044067, 29.40453052520752, 29.41795825958252, 29.452269792556763, 29.514873504638672, 29.55075693130493, 29.56505560874939, 29.5796639919281, 29.593748092651367, 29.748321533203125, 29.787895917892456, 29.799901962280273, 29.808048486709595, 29.81723642349243, 29.821199655532837, 29.827977418899536, 29.8311550617218];[773085101, 366435916, 274276120, 834873689, 10655983422, 5595449487, 136066309, 124525556, 124525696, 173298430, 168491850, 134230438, 122004038, 122004174, 122004303, 176690734, 66525966, 22127724, 16437698, 11764151, 5936927, 7330914, 5932783]
[3, 15, 4, 6, 12, 16, 10, 13, 1, 19, 17, 9, 14, 5, 7, 20, 21, 22, 2, 18, 11, 0, 8];(((kt[s]kt.kind[in]['movie', 'episode'])[X](((it2[s]it2.info[in]['rating'])[X](((cct2[s]cct2.kind[!=]complete+verified)[X]((cct1[s]cct1.kind[in]['crew'])[X]((cn[s]cn.country_code[!=][us])[X]((((((it1[s]it1.info[in]['countries'])[X](ct[X](((((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X]((mk[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X]((((t[s]t.production_year[>]2000)[X](mi_idx[s]mi_idx.info[<]8.5))[X]cc)[X]((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%']))))[XS]mi.movie_id=mi_idx.movie_id[XS]mc.movie_id=mi_idx.movie_id[XS]t.id=mi.movie_id))[XS]mk.movie_id=cc.movie_id[XS]mc.movie_id=cc.movie_id[XS]t.id=cc.movie_id[XS]mk.movie_id=mi_idx.movie_id)))[XS]t.id=mk.movie_id)[XS]mi.movie_id=mc.movie_id)[XS]mk.movie_id=mc.movie_id;28.02638339996338;10655981775;17.70237374305725;2715990865;22.800028800964355;2239558098;[23.515079975128174, 23.820246696472168, 23.875063180923462, 24.141551971435547, 27.146841764450073, 27.659232139587402, 27.696829795837402, 27.712428331375122, 27.725634813308716, 27.756840705871582, 27.790853261947632, 27.81783103942871, 27.832037687301636, 27.845299243927002, 27.858457326889038, 27.966249704360962, 27.991836309432983, 28.00145673751831, 28.00782012939453, 28.01481819152832, 28.01789402961731, 28.023616075515747, 28.02638030052185];[773083340, 366434155, 274274415, 834872042, 10655981775, 5595447840, 136064304, 124523435, 124523575, 173296309, 168489613, 134227795, 122001395, 122001531, 122001660, 176688207, 66523381, 22125139, 16434939, 11761276, 5935154, 7328735, 5929908]
[1, 22, 10, 21, 18, 0, 12, 19, 11, 20, 9, 2, 14, 4, 16, 7, 5, 8, 6, 15, 13, 17, 3];(((it1[s]it1.info[in]['countries'])[X]((((((((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X]((((mk[X]((cn[s]cn.country_code[!=][us])[X]((((kt[s]kt.kind[in]['movie', 'episode'])[X]((it2[s]it2.info[in]['rating'])[X](((t[s]t.production_year[>]2000)[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X](mi_idx[s]mi_idx.info[<]8.5))))[X]((cct1[s]cct1.kind[in]['crew'])[X]((cct2[s]cct2.kind[!=]complete+verified)[X]cc)))[X](ct[X]((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%'])))))[XS]t.id=mk.movie_id[XS]mc.movie_id=cc.movie_id[XS]t.id=mc.movie_id)[XS]mk.movie_id=mi_idx.movie_id[XS]t.id=cc.movie_id[XS]mk.movie_id=mc.movie_id[XS]mk.movie_id=mi.movie_id[XS]mi_idx.movie_id=cc.movie_id[XS]mc.movie_id=mi_idx.movie_id)[XS]t.id=mi_idx.movie_id;26.02728009223938;799218433;18.62624192237854;2715986655;23.804341793060303;2239554842;[24.457266807556152, 24.499943017959595, 24.843980073928833, 24.86577606201172, 24.918603658676147, 24.968839168548584, 25.045576572418213, 25.06230092048645, 25.088487148284912, 25.146512031555176, 25.42100715637207, 25.719735860824585, 25.843539237976074, 25.960261344909668, 26.00634789466858, 26.01078724861145, 26.012357234954834, 26.013805150985718, 26.01520800590515, 26.016591787338257, 26.017962217330933, 26.02416443824768, 26.027276754379272];[718152616, 348626720, 469771163, 254907528, 293313628, 234680021, 196281999, 200677323, 184509287, 159499670, 794115180, 799218433, 683319699, 683319835, 392300381, 6251298, 5395344, 5395601, 5395737, 5395873, 5396013, 7453758, 5924411]
[1, 22, 10, 21, 18, 0, 12, 19, 11, 20, 9, 2, 14, 4, 16, 7, 5, 8, 6, 15, 13, 17, 3];(((it1[s]it1.info[in]['countries'])[X]((((((((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X]((((mk[X]((cn[s]cn.country_code[!=][us])[X]((((kt[s]kt.kind[in]['movie', 'episode'])[X]((it2[s]it2.info[in]['rating'])[X](((t[s]t.production_year[>]2000)[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X](mi_idx[s]mi_idx.info[<]8.5))))[X]((cct1[s]cct1.kind[in]['crew'])[X]((cct2[s]cct2.kind[!=]complete+verified)[X]cc)))[X](ct[X]((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%'])))))[XS]t.id=mk.movie_id[XS]mc.movie_id=cc.movie_id[XS]t.id=mc.movie_id)[XS]mk.movie_id=mi_idx.movie_id[XS]t.id=cc.movie_id[XS]mk.movie_id=mc.movie_id[XS]mk.movie_id=mi.movie_id[XS]mi_idx.movie_id=cc.movie_id[XS]mc.movie_id=mi_idx.movie_id)[XS]t.id=mi_idx.movie_id;24.631915807724;799221498;17.42553472518921;2715990866;22.4429132938385;2239559013;[23.085752487182617, 23.126445531845093, 23.474095821380615, 23.493817806243896, 23.547338724136353, 23.59717893600464, 23.6714346408844, 23.68782877922058, 23.711622714996338, 23.76657772064209, 24.036457061767578, 24.319039344787598, 24.458220958709717, 24.57214665412903, 24.61318802833557, 24.616676330566406, 24.61815595626831, 24.619558095932007, 24.620923280715942, 24.622222185134888, 24.623528718948364, 24.629279375076294, 24.63191270828247];[718156555, 348630613, 469775114, 254911479, 293317458, 234683851, 196285829, 200681037, 184513059, 159503500, 794119126, 799221498, 683322933, 683323069, 392303615, 6254590, 5398694, 5398951, 5399087, 5399223, 5399363, 7457050, 5928341]
[1, 22, 10, 21, 18, 0, 12, 19, 11, 20, 9, 2, 14, 4, 16, 7, 5, 8, 6, 15, 13, 17, 3];(((it1[s]it1.info[in]['countries'])[X]((((((((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X]((((mk[X]((cn[s]cn.country_code[!=][us])[X]((((kt[s]kt.kind[in]['movie', 'episode'])[X]((it2[s]it2.info[in]['rating'])[X](((t[s]t.production_year[>]2000)[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X](mi_idx[s]mi_idx.info[<]8.5))))[X]((cct1[s]cct1.kind[in]['crew'])[X]((cct2[s]cct2.kind[!=]complete+verified)[X]cc)))[X](ct[X]((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%'])))))[XS]t.id=mk.movie_id[XS]mc.movie_id=cc.movie_id[XS]t.id=mc.movie_id)[XS]mk.movie_id=mi_idx.movie_id[XS]t.id=cc.movie_id[XS]mk.movie_id=mc.movie_id[XS]mk.movie_id=mi.movie_id[XS]mi_idx.movie_id=cc.movie_id[XS]mc.movie_id=mi_idx.movie_id)[XS]t.id=mi_idx.movie_id;24.453285455703735;799220271;17.345597743988037;2715989305;22.28081750869751;2239557316;[22.924434185028076, 22.962570428848267, 23.305164337158203, 23.324414014816284, 23.377712726593018, 23.425728797912598, 23.498523712158203, 23.5143461227417, 23.538731575012207, 23.592636108398438, 23.86136531829834, 24.15451693534851, 24.27447009086609, 24.393373250961304, 24.434869289398193, 24.43833303451538, 24.439675331115723, 24.441017866134644, 24.442331552505493, 24.44362759590149, 24.444944143295288, 24.45059108734131, 24.453282594680786];[718155143, 348628917, 469773360, 254909725, 293315767, 234682160, 196284138, 200679404, 184511426, 159501867, 794117551, 799220271, 683321711, 683321847, 392302393, 6253658, 5397646, 5397903, 5398039, 5398175, 5398315, 7455944, 5926481]
[1, 22, 10, 21, 18, 0, 12, 19, 11, 20, 9, 2, 14, 4, 16, 7, 5, 8, 6, 15, 13, 17, 3];(((it1[s]it1.info[in]['countries'])[X]((((((((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X]((((mk[X]((cn[s]cn.country_code[!=][us])[X]((((kt[s]kt.kind[in]['movie', 'episode'])[X]((it2[s]it2.info[in]['rating'])[X](((t[s]t.production_year[>]2000)[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X](mi_idx[s]mi_idx.info[<]8.5))))[X]((cct1[s]cct1.kind[in]['crew'])[X]((cct2[s]cct2.kind[!=]complete+verified)[X]cc)))[X](ct[X]((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%'])))))[XS]t.id=mk.movie_id[XS]mc.movie_id=cc.movie_id[XS]t.id=mc.movie_id)[XS]mk.movie_id=mi_idx.movie_id[XS]t.id=cc.movie_id[XS]mk.movie_id=mc.movie_id[XS]mk.movie_id=mi.movie_id[XS]mi_idx.movie_id=cc.movie_id[XS]mc.movie_id=mi_idx.movie_id)[XS]t.id=mi_idx.movie_id;26.011473417282104;799221521;18.66808533668518;2715990844;23.787996292114258;2239558619;[24.419304132461548, 24.46229314804077, 24.810216903686523, 24.83067011833191, 24.887661695480347, 24.936658143997192, 25.011899948120117, 25.029163360595703, 25.055070877075195, 25.11159634590149, 25.395005702972412, 25.690827131271362, 25.83118987083435, 25.949212074279785, 25.992172718048096, 25.99616813659668, 25.997692584991455, 25.999096632003784, 26.000474214553833, 26.001774072647095, 26.003060817718506, 26.0088529586792, 26.011470317840576];[718155725, 348629248, 469773691, 254910056, 293316098, 234682491, 196284469, 200679793, 184511815, 159502256, 794117940, 799221521, 683322903, 683323039, 392303469, 6255769, 5399699, 5399956, 5400092, 5400228, 5400368, 7457649, 5928360]
[1, 22, 10, 21, 18, 0, 12, 19, 11, 20, 9, 2, 14, 4, 16, 7, 5, 8, 6, 15, 13, 17, 3];(((it1[s]it1.info[in]['countries'])[X]((((((((k[s]k.keyword[in]['murder', 'murder-in-title', 'blood', 'violence'])[X]((((mk[X]((cn[s]cn.country_code[!=][us])[X]((((kt[s]kt.kind[in]['movie', 'episode'])[X]((it2[s]it2.info[in]['rating'])[X](((t[s]t.production_year[>]2000)[X](mi[s]mi.info[in]['Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American']))[X](mi_idx[s]mi_idx.info[<]8.5))))[X]((cct1[s]cct1.kind[in]['crew'])[X]((cct2[s]cct2.kind[!=]complete+verified)[X]cc)))[X](ct[X]((mc[s]mc.note[not-like]%(USA)%)[s]mc.note[like]['%(200%)%'])))))[XS]t.id=mk.movie_id[XS]mc.movie_id=cc.movie_id[XS]t.id=mc.movie_id)[XS]mk.movie_id=mi_idx.movie_id[XS]t.id=cc.movie_id[XS]mk.movie_id=mc.movie_id[XS]mk.movie_id=mi.movie_id[XS]mi_idx.movie_id=cc.movie_id[XS]mc.movie_id=mi_idx.movie_id)[XS]t.id=mi_idx.movie_id;24.616312980651855;799218865;17.62133479118347;2715987637;22.44632601737976;2239555678;[23.089193105697632, 23.127816915512085, 23.47399926185608, 23.493220567703247, 23.546813488006592, 23.59407067298889, 23.666897773742676, 23.68256115913391, 23.706661224365234, 23.758879899978638, 24.02517008781433, 24.321799755096436, 24.441344738006592, 24.558404445648193, 24.598188877105713, 24.601569890975952, 24.602888584136963, 24.604222297668457, 24.60554075241089, 24.60682773590088, 24.608114004135132, 24.613706827163696, 24.616309881210327];[718153281, 348627337, 469771838, 254908203, 293314250, 234680643, 196282621, 200677829, 184509851, 159500234, 794115976, 799218865, 683320247, 683320383, 392300813, 6252078, 5396182, 5396439, 5396575, 5396711, 5396851, 7454538, 5926409]
